year,make,model,body_style,image_src
2002,Chevrolet,Tahoe,"[""SUV""]",https://media.ed.edmunds-media.com/chevrolet/tahoe/2000/oem/2000_chevrolet_tahoe_4dr-suv_lt_fq_oem_2_500.jpg
2002,Chevrolet,Tracker,"[""SUV""]",https://media.ed.edmunds-media.com/chevrolet/tracker/2001/oem/2001_chevrolet_tracker_convertible-suv_base_s_oem_1_500.jpg
2002,Chevrolet,TrailBlazer,"[""SUV""]",https://media.ed.edmunds-media.com/chevrolet/trailblazer/2002/oem/2002_chevrolet_trailblazer_4dr-suv_ext-lt_s_oem_1_500.jpg
2002,Chevrolet,Venture Cargo,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Chevrolet,Venture Passenger,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Chrysler,300M,"[""Sedan""]",https://media.ed.edmunds-media.com/chrysler/300m/2002/oem/2002_chrysler_300m_sedan_special_fq_oem_2_500.jpg
2002,Chrysler,Concorde,"[""Sedan""]",https://media.ed.edmunds-media.com/chrysler/concorde/2002/oem/2002_chrysler_concorde_sedan_limited_fq_oem_1_500.jpg
2002,Chrysler,Prowler,"[""Convertible""]",https://media.ed.edmunds-media.com/plymouth/prowler/1999/oem/1999_plymouth_prowler_convertible_base_s_oem_1_500.jpg
2002,Chrysler,PT Cruiser,"[""Wagon""]",https://media.ed.edmunds-media.com/chrysler/pt-cruiser/2001/oem/2001_chrysler_pt-cruiser_wagon_base_fq_oem_1_500.jpg
2002,Chrysler,Sebring,"[""Sedan"", ""Convertible"", ""Coupe""]",https://media.ed.edmunds-media.com/chrysler/sebring/2002/oem/2002_chrysler_sebring_sedan_lxi_fq_oem_1_500.jpg
2002,Chrysler,Town & Country,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2002,Chrysler,Voyager,"[""Van/Minivan""]",https://media.ed.edmunds-media.com/chrysler/voyager/2002/oem/2002_chrysler_voyager_passenger-minivan_base_fq_oem_1_500.jpg
2002,Daewoo,Lanos,"[""Sedan"", ""Hatchback""]",https://media.ed.edmunds-media.com/daewoo/lanos/2001/oem/2001_daewoo_lanos_2dr-hatchback_s_fq_oem_1_500.jpg
