year,make,model,body_styles,trim_data,image_sources
2010,Lexus,LX,['SUV'],"{'SUV': {'LX 570 Sport Utility 4D': {'Horsepower': '383 @ 5600 rpm HP', 'Engine': 'V8, VVT, 5.7 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 8'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Lexus-LX-FrontSide_LX570101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Lexus,RX,['SUV'],"{'SUV': {'RX 450h Sport Utility 4D': {'Horsepower': '245 @ 6000 rpm HP', 'Engine': 'V6, Hybrid, 3.5 Liter', 'Combined Fuel Economy': '29 MPG', 'Seating': 'Seats 5'}, 'RX 350 Sport Utility 4D': {'Horsepower': '275 @ 6200 rpm HP', 'Engine': 'V6, 3.5 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Lexus-RX-FrontSide_LXRX450101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Lexus,SC,['Convertible'],"{'Convertible': {'SC 430 Convertible 2D': {'Horsepower': '288 @ 5600 rpm HP', 'Engine': 'V8, 4.3 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 4'}}}",{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Lexus-SC-FrontSide_LESC430101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Lincoln,MKS,['Sedan'],"{'Sedan': {'EcoBoost Sedan 4D': {'Horsepower': '355 @ 5700 rpm HP', 'Engine': 'V6, EcoBoost, Twin Turbo', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}, 'Sedan 4D': {'Horsepower': '273 @ 6250 rpm HP', 'Engine': 'V6, 3.7 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/6200/2010-Lincoln-MKS-front-angle3_6200_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2010,Lincoln,MKT,['SUV'],"{'SUV': {'Sport Utility 4D': {'Horsepower': '268 @ 6250 rpm HP', 'Engine': 'V6, 3.7 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 7'}, 'EcoBoost Sport Utility 4D': {'Horsepower': '355 @ 5700 rpm HP', 'Engine': 'V6, EcoBoost, Twin Turbo', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 7'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Lincoln-MKT-FrontSide_LTMKT101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Lincoln,MKX,['SUV'],"{'SUV': {'Sport Utility 4D': {'Horsepower': '265 @ 6250 rpm HP', 'Engine': 'V6, 3.5 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Lincoln-MKX-FrontSide_LTMKX091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Lincoln,MKZ,['Sedan'],"{'Sedan': {'Sedan 4D': {'Horsepower': '263 @ 6250 rpm HP', 'Engine': 'V6, 3.5 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Lincoln-MKZ-FrontSide_LIMKZ101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Lincoln,Navigator,['SUV'],"{'SUV': {'Sport Utility 4D': {'Horsepower': '310 @ 5100 rpm HP', 'Engine': 'V8, Flex Fuel, 5.4 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 8'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Lincoln-Navigator-Front_LTNAV104_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Lincoln,Navigator L,['SUV'],"{'SUV': {'Sport Utility 4D': {'Horsepower': '310 @ 5100 rpm HP', 'Engine': 'V8, Flex Fuel, 5.4 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 8'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Lincoln-Navigator%20L-Front_LTNAV104_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Lincoln,Town Car,['Sedan'],"{'Sedan': {'Signature Limited Sedan 4D': {'Horsepower': '239 @ 4900 rpm HP', 'Engine': 'V8, Flex Fuel, 4.6 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 6'}, 'Signature L Sedan 4D': {'Horsepower': '239 @ 4900 rpm HP', 'Engine': 'V8, Flex Fuel, 4.6 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 6'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Lincoln-Town%20Car-Front_LITC104_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Lotus,Elise,['Coupe'],"{'Coupe': {'Coupe 2D': {'Horsepower': '189 @ 7800 rpm HP', 'Engine': '4-Cyl, 1.8 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 2'}, 'SC Coupe 2D': {'Horsepower': '220 hp HP', 'Engine': '4-Cyl, Supercharged, 1.8 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 2'}}}",{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Lotus-Elise-FrontSide_LOEL101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Lotus,Evora,['Coupe'],"{'Coupe': {'Coupe 2D': {'Horsepower': '276 @ 6400 rpm HP', 'Engine': 'V6, 3.5 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}}}",{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Lotus-Evora-FrontSide_LOEV101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Lotus,Exige,['Coupe'],"{'Coupe': {'S240 Coupe 2D': {'Horsepower': '240 @ 8000 rpm HP', 'Engine': '4-Cyl, Supercharged, 1.8 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 2'}}}",{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Lotus-Exige-FrontSide_LOEXS101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,MAZDA,CX-7,['SUV'],"{'SUV': {'s Touring Sport Utility 4D': {'Horsepower': '244 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.3 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}, 's Grand Touring Sport Utility 4D': {'Horsepower': '244 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.3 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}, 'i Sport SUV 4D': {'Horsepower': '161 @ 6000 rpm HP', 'Engine': '4-Cyl, 2.5 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}, 'i SV Sport Utility 4D': {'Horsepower': '161 @ 6000 rpm HP', 'Engine': '4-Cyl, 2.5 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Mazda-CX-7-FrontSide_MTCX7101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,MAZDA,CX-9,['SUV'],"{'SUV': {'Grand Touring Sport Utility 4D': {'Horsepower': '273 @ 6250 rpm HP', 'Engine': 'V6, 3.7 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 7'}, 'Touring Sport Utility 4D': {'Horsepower': '273 @ 6250 rpm HP', 'Engine': 'V6, 3.7 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 7'}, 'Sport SUV 4D': {'Horsepower': '273 @ 6250 rpm HP', 'Engine': 'V6, 3.7 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 7'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Mazda-CX-9-FrontSide_MTCX9101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,MAZDA,MAZDA3,"['Sedan', 'Hatchback']","{'Sedan': {'i Touring Sedan 4D': {'Horsepower': '148 @ 6500 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5'}, 'i SV Sedan 4D': {'Horsepower': '148 @ 6500 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '28 MPG', 'Seating': 'Seats 5'}, 's Grand Touring Sedan 4D': {'Horsepower': '167 @ 6000 rpm HP', 'Engine': '4-Cyl, 2.5 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5'}, 's Sport Sedan 4D': {'Horsepower': '167 @ 6000 rpm HP', 'Engine': '4-Cyl, 2.5 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5'}, 'i Sport Sedan 4D': {'Horsepower': '148 @ 6500 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5'}}, 'Hatchback': {'s Grand Touring Hatchback 4D': {'Horsepower': '167 @ 6000 rpm HP', 'Engine': '4-Cyl, 2.5 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5'}, 'MAZDASPEED3 Sport Hatchback 4D': {'Horsepower': '263 @ 5500 rpm HP', 'Engine': '4-Cyl, Turbo, 2.3 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}, 's Sport Hatchback 4D': {'Horsepower': '167 @ 6000 rpm HP', 'Engine': '4-Cyl, 2.5 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Mazda-MAZDA3-FrontSide_MA3SED101_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Mazda-MAZDA3-FrontSide_MA3HB101_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
