year,make,model,body_styles,trims,image_sources
2007,Chevrolet,Silverado 1500 Regular Cab,['Pickup'],"{'Pickup': {'LT Pickup 2D 6 1/2 ft': {'Horsepower': '315 @ 5200 rpm HP', 'Engine': 'V8, FFV, 5.3 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 3'}, 'Work Truck Pickup 2D 6 1/2 ft': {'Horsepower': '295 @ 5600 rpm HP', 'Engine': 'V8, 4.8 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 3'}, 'LT Pickup 2D 8 ft': {'Horsepower': '295 @ 5600 rpm HP', 'Engine': 'V8, 4.8 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 3'}, 'Work Truck Pickup 2D 8 ft': {'Horsepower': '195 @ 4600 rpm HP', 'Engine': 'V6, 4.3 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Chevrolet-Silverado%201500%20Regular%20Cab-FrontSide_CTS1R071_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Chevrolet,Silverado 2500 HD Crew Cab,['Pickup'],NULL,{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Chevrolet-Silverado%202500%20HD%20Crew%20Cab-FrontSide_CTS1C071_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Chevrolet,Silverado 2500 HD Extended Cab,['Pickup'],NULL,{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Chevrolet-Silverado%202500%20HD%20Extended%20Cab-FrontSide_CTS1E0701_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Chevrolet,Silverado 2500 HD Regular Cab,['Pickup'],"{'Pickup': {'LT Pickup 2D 8 ft': {'Horsepower': '353 @ 5400 rpm HP', 'Engine': 'V8, 6.0 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 3'}, 'Work Truck Pickup 2D 8 ft': {'Horsepower': '353 @ 5400 rpm HP', 'Engine': 'V8, 6.0 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Chevrolet-Silverado%202500%20HD%20Regular%20Cab-Side_CTS2R063_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Chevrolet,Silverado 3500 HD Crew Cab,['Pickup'],"{'Pickup': {'Work Truck Pickup 4D 8 ft': {'Horsepower': '353 @ 5400 rpm HP', 'Engine': 'V8, 6.0 Liter', 'Seating': 'Seats 6'}, 'LT Pickup 4D 8 ft': {'Horsepower': '365 @ 3200 rpm HP', 'Engine': 'V8, 6.6L Turbo Dsl', 'Seating': 'Seats 5'}, 'LTZ Pickup 4D 8 ft': {'Engine': 'V8, 6.6L Turbo Dsl'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Chevrolet-Silverado%203500%20HD%20Crew%20Cab-FrontSide_CTSHDC071_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Chevrolet,Silverado 3500 HD Extended Cab,['Pickup'],"{'Pickup': {'Work Truck Pickup 4D 8 ft': {'Horsepower': '353 @ 5400 rpm HP', 'Engine': 'V8, 6.0 Liter', 'Seating': 'Seats 6'}, 'LT Pickup 4D 8 ft': {'Horsepower': '365 @ 3200 rpm HP', 'Engine': 'V8, 6.6L Turbo Dsl', 'Seating': 'Seats 5'}, 'LTZ Pickup 4D 8 ft': {'Engine': 'V8, 6.6L Turbo Dsl'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Chevrolet-Silverado%203500%20HD%20Extended%20Cab-FrontSide_CTSHDE071_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Chevrolet,Silverado 3500 HD Regular Cab,['Pickup'],"{'Pickup': {'LT Pickup 2D 8 ft': {'Horsepower': '365 @ 3200 rpm HP', 'Engine': 'V8, 6.6L Turbo Dsl'}, 'Work Truck Pickup 2D 8 ft': {'Horsepower': '353 @ 5400 rpm HP', 'Engine': 'V8, 6.0 Liter', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Chevrolet-Silverado%203500%20HD%20Regular%20Cab-FrontSide_CTSHDR071_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Chevrolet,Suburban 1500,['SUV'],"{'SUV': {'LTZ Sport Utility 4D': {'Horsepower': '310 @ 5400 rpm HP', 'Engine': 'V8, FFV, 5.3 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 8'}, 'LT Sport Utility 4D': {'Horsepower': '310 @ 5400 rpm HP', 'Engine': 'V8, FFV, 5.3 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 7'}, 'LS Sport Utility 4D': {'Horsepower': '310 @ 5400 rpm HP', 'Engine': 'V8, FFV, 5.3 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 9'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Chevrolet-Suburban%201500-FrontSide_CTSUB071_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Chevrolet,Suburban 2500,['SUV'],"{'SUV': {'LT Sport Utility 4D': {'Horsepower': '352 @ 5400 rpm HP', 'Engine': 'V8, 6.0 Liter'}, 'LS Sport Utility 4D': {'Horsepower': '352 @ 5400 rpm HP', 'Engine': 'V8, 6.0 Liter', 'Seating': 'Seats 8'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Chevrolet-Suburban%202500-FrontSide_CTSUB071_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Chevrolet,Tahoe,['SUV'],"{'SUV': {'LTZ Sport Utility 4D': {'Horsepower': '320 @ 5300 rpm HP', 'Engine': 'V8, FFV, 5.3 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 8'}, 'LT Sport Utility 4D': {'Horsepower': '320 @ 5300 rpm HP', 'Engine': 'V8, FFV, 5.3 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 7'}, 'LS Sport Utility 4D': {'Horsepower': '320 @ 5300 rpm HP', 'Engine': 'V8, 5.3 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 9'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Chevrolet-Tahoe-FrontSide_CTTAH071_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Chevrolet,TrailBlazer,['SUV'],"{'SUV': {'LT Sport Utility 4D': {'Horsepower': '291 @ 6000 rpm HP', 'Engine': '6-Cyl, 4.2 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 5'}, 'LS Sport Utility 4D': {'Horsepower': '291 @ 6000 rpm HP', 'Engine': '6-Cyl, 4.2 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 5'}, 'SS Sport Utility 4D': {'Horsepower': '395 @ 5400 rpm HP', 'Engine': 'V8, 6.0 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Chevrolet-TrailBlazer-FrontSide_CTTBZ071_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Chevrolet,Uplander Cargo,['Van/Minivan'],"{'Van/Minivan': {'Minivan 4D': {'Horsepower': '240 @ 6000 rpm HP', 'Engine': 'V6, 3.9 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 3'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Chevrolet-Uplander%20Cargo-FrontSide_CTUPLCAR071_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Chevrolet,Uplander Passenger,['Van/Minivan'],"{'Van/Minivan': {'LS Minivan 4D': {'Horsepower': '240 @ 6000 rpm HP', 'Engine': 'V6, 3.9 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 7'}, 'LS Extended Minivan 4D': {'Horsepower': '240 @ 6000 rpm HP', 'Engine': 'V6, 3.9 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 7'}, 'LT Extended Minivan 4D': {'Horsepower': '240 @ 6000 rpm HP', 'Engine': 'V6, 3.9 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 7'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Chevrolet-Uplander%20Passenger-FrontSide_CTUPL071_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Chrysler,300,['Sedan'],"{'Sedan': {'300C Sedan 4D': {'Horsepower': '335 @ 5000 rpm HP', 'Engine': 'V8, HEMI, 5.7 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'SRT8 Sedan 4D': {'Horsepower': '425 @ 6200 rpm HP', 'Engine': 'V8, HEMI, 6.1 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 5'}, 'Touring Sedan 4D': {'Horsepower': '250 @ 6400 rpm HP', 'Engine': 'V6, HO, 3.5 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'Sedan 4D': {'Horsepower': '189 @ 6400 rpm HP', 'Engine': 'V6, 2.7 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Chrysler-300-Side_CR300073_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Chrysler,Aspen,['SUV'],"{'SUV': {'Limited Sport Utility 4D': {'Horsepower': '335 @ 5200 rpm HP', 'Engine': 'V8, HEMI, 5.7 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 8'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Chrysler-Aspen-FrontSide_CVASPN071_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Chrysler,Crossfire,"['Coupe', 'Convertible']","{'Convertible': {'Limited Roadster 2D': {'Horsepower': '215 @ 5700 rpm HP', 'Engine': 'V6, 3.2 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 2'}, 'Roadster 2D': {'Horsepower': '215 @ 5700 rpm HP', 'Engine': 'V6, 3.2 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 2'}}, 'Coupe': {'Limited Coupe 2D': {'Horsepower': '215 @ 5700 rpm HP', 'Engine': 'V6, 3.2 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 2'}, 'Coupe 2D': {'Horsepower': '215 @ 5700 rpm HP', 'Engine': 'V6, 3.2 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 2'}}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Chrysler-Crossfire-FrontSide_CRCRCON071_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Chrysler-Crossfire-RearSide_CRCRCOU072_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2007,Chrysler,Pacifica,['Wagon'],"{'Wagon': {'Sport Wagon 4D': {'Horsepower': '200 @ 5000 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 5'}, 'Limited Sport Wagon 4D': {'Horsepower': '253 @ 6000 rpm HP', 'Engine': 'V6, 4.0 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 6'}, 'Touring Sport Wagon 4D': {'Horsepower': '253 @ 6000 rpm HP', 'Engine': 'V6, 4.0 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 6'}}}",{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Chrysler-Pacifica-FrontSide_CVPAC071_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Chrysler,PT Cruiser,"['Wagon', 'Convertible']","{'Wagon': {'Sport Wagon 4D': {'Horsepower': '150 @ 5100 rpm HP', 'Engine': '4-Cyl, 2.4 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}, 'GT Sport Wagon 4D': {'Horsepower': '230 @ 5100 rpm HP', 'Engine': '4-Cyl, HO, Turbo, 2.4L', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}, 'Limited Sport Wagon 4D': {'Horsepower': '150 @ 5100 rpm HP', 'Engine': '4-Cyl, 2.4 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}, 'Touring Sport Wagon 4D': {'Horsepower': '150 @ 5100 rpm HP', 'Engine': '4-Cyl, 2.4 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}}, 'Convertible': {'Touring Convertible 2D': {'Horsepower': '180 @ 5200 rpm HP', 'Engine': '4-Cyl, Turbo, 2.4 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 4'}, 'Convertible 2D': {'Horsepower': '150 @ 5100 rpm HP', 'Engine': '4-Cyl, 2.4 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}, 'GT Convertible 2D': {'Horsepower': '230 @ 5100 rpm HP', 'Engine': '4-Cyl, HO, Turbo, 2.4L', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 4'}}}","{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Chrysler-PT%20Cruiser-FrontSide_CRPTWAG071_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Chrysler-PT%20Cruiser-FrontSide_CRPTCNV071_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2007,Chrysler,Sebring,['Sedan'],"{'Sedan': {'Limited Sedan 4D': {'Horsepower': '173 @ 6000 rpm HP', 'Engine': '4-Cyl, 2.4 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}, 'Touring Sedan 4D': {'Horsepower': '173 @ 6000 rpm HP', 'Engine': '4-Cyl, 2.4 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}, 'Sedan 4D': {'Horsepower': '173 @ 6000 rpm HP', 'Engine': '4-Cyl, 2.4 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Chrysler-Sebring-FrontSide_CRSEBSED071_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Chrysler,Town & Country,['Van/Minivan'],"{'Van/Minivan': {'Touring Minivan 4D': {'Horsepower': '205 @ 5200 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 7'}, 'LX Minivan 4D': {'Horsepower': '180 @ 5000 rpm HP', 'Engine': 'V6, 3.3 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 7'}, 'Minivan 4D': {'Horsepower': '180 @ 5000 rpm HP', 'Engine': 'V6, 3.3 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 7'}, 'Limited Minivan 4D': {'Horsepower': '205 @ 5200 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 7'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Chrysler-Town%20&%20Country-FrontSide_CVTWN051_505x360.jpg?interpolation=high-quality&downsize=391:*'}
2007,Dodge,Caliber,['Wagon'],"{'Wagon': {'Sport Wagon 4D': {'Horsepower': '158 @ 6400 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}, 'SXT Sport Wagon 4D': {'Horsepower': '158 @ 6400 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}, 'R/T Sport Wagon 4D': {'Horsepower': '172 @ 6000 rpm HP', 'Engine': '4-Cyl, 2.4 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}}}",{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Dodge-Caliber-FrontSide_DOCAL071_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Dodge,Caravan Cargo,['Van/Minivan'],"{'Van/Minivan': {'Minivan 4D': {'Horsepower': '180 @ 5000 rpm HP', 'Engine': 'V6, 3.3 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 2'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Dodge-Caravan%20Cargo-FrontSide_DTCVNCAR071_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Dodge,Caravan Passenger,['Van/Minivan'],"{'Van/Minivan': {'SE Minivan 4D': {'Horsepower': '180 @ 5000 rpm HP', 'Engine': 'V6, 3.3 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 7'}, 'SXT Minivan 4D': {'Horsepower': '180 @ 5000 rpm HP', 'Engine': 'V6, 3.3 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 7'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Dodge-Caravan%20Passenger-FrontSide_DTCVN071_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Dodge,Charger,['Sedan'],"{'Sedan': {'SE Sedan 4D': {'Horsepower': '190 @ 6400 rpm HP', 'Engine': 'V6, 2.7 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'SXT Sedan 4D': {'Horsepower': '250 @ 6400 rpm HP', 'Engine': 'V6, HO, 3.5 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'SRT8 Sedan 4D': {'Horsepower': '425 @ 6200 rpm HP', 'Engine': 'V8, HEMI, 6.1 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 5'}, 'R/T Sedan 4D': {'Horsepower': '340 @ 5000 rpm HP', 'Engine': 'V8, HEMI, 5.7 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Dodge-Charger-FrontSide_DOCHRGR071_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Dodge,Dakota Club Cab,['Pickup'],"{'Pickup': {'Laramie Pickup 2D 6 1/2 ft': {'Horsepower': '230 @ 4400 rpm HP', 'Engine': 'V8, 4.7 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 5'}, 'ST Pickup 2D 6 1/2 ft': {'Horsepower': '230 @ 4400 rpm HP', 'Engine': 'V8, 4.7 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 5'}, 'SLT Pickup 2D 6 1/2 ft': {'Horsepower': '230 @ 4400 rpm HP', 'Engine': 'V8, 4.7 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 5'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Dodge-Dakota%20Club%20Cab-FrontSide_DTDKE051_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Dodge,Dakota Quad Cab,['Pickup'],"{'Pickup': {'ST Pickup 4D 5 1/2 ft': {'Horsepower': '230 @ 4400 rpm HP', 'Engine': 'V8, 4.7 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 6'}, 'Laramie Pickup 4D 5 1/2 ft': {'Horsepower': '230 @ 4400 rpm HP', 'Engine': 'V8, 4.7 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 6'}, 'SLT Pickup 4D 5 1/2 ft': {'Horsepower': '230 @ 4400 rpm HP', 'Engine': 'V8, 4.7 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Dodge-Dakota%20Quad%20Cab-FrontSide_DTDKC051_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Dodge,Durango,['SUV'],"{'SUV': {'Limited Sport Utility 4D': {'Horsepower': '335 @ 5400 rpm HP', 'Engine': 'V8, HEMI, 5.7 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 8'}, 'SXT Sport Utility 4D': {'Horsepower': '235 @ 4600 rpm HP', 'Engine': 'V8, 4.7 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 7'}, 'SLT Sport Utility 4D': {'Horsepower': '235 @ 4600 rpm HP', 'Engine': 'V8, 4.7 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 8'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Dodge-Durango-FrontSide_DTDUR071_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Dodge,Grand Caravan Cargo,['Van/Minivan'],"{'Van/Minivan': {'Minivan 4D': {'Horsepower': '180 @ 5000 rpm HP', 'Engine': 'V6, 3.3 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 2'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Dodge-Grand%20Caravan%20Cargo-FrontSide_DTCVNCAR071_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Dodge,Grand Caravan Passenger,['Van/Minivan'],"{'Van/Minivan': {'SE Minivan 4D': {'Horsepower': '180 @ 5000 rpm HP', 'Engine': 'V6, 3.3 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 7'}, 'SXT Minivan 4D': {'Horsepower': '205 @ 5000 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 7'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Dodge-Grand%20Caravan%20Passenger-FrontSide_DTGCV051_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Dodge,Magnum,['Wagon'],"{'Wagon': {'Sport Wagon 4D': {'Horsepower': '190 @ 6400 rpm HP', 'Engine': 'V6, 2.7 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'SRT8 Sport Wagon 4D': {'Horsepower': '425 @ 6200 rpm HP', 'Engine': 'V8, HEMI, 6.1 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 5'}, 'SXT Sport Wagon 4D': {'Horsepower': '250 @ 6400 rpm HP', 'Engine': 'V6, HO, 3.5 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'R/T Sport Wagon 4D': {'Horsepower': '340 @ 5000 rpm HP', 'Engine': 'V8, HEMI, 5.7 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}}}",{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Dodge-Magnum-FrontSide_DOMAG051_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Dodge,Nitro,['SUV'],"{'SUV': {'SXT Sport Utility 4D': {'Horsepower': '210 @ 5200 rpm HP', 'Engine': 'V6, 3.7 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 5'}, 'R/T Sport Utility 4D': {'Engine': 'V6, 4.0 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 5'}, 'SLT Sport Utility 4D': {'Horsepower': '210 @ 5200 rpm HP', 'Engine': 'V6, 3.7 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Dodge-Nitro-FrontSide_DTNIT071_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Dodge,Ram 1500 Mega Cab,['Pickup'],"{'Pickup': {'Laramie Pickup 4D 6 1/4 ft': {'Horsepower': '345 @ 5400 rpm HP', 'Engine': 'V8, HEMI, 5.7 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 6'}, 'SLT Pickup 4D 6 1/4 ft': {'Horsepower': '345 @ 5400 rpm HP', 'Engine': 'V8, HEMI, 5.7 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Dodge-Ram%201500%20Mega%20Cab-FrontSide_DTMEGA071_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Dodge,Ram 1500 Quad Cab,['Pickup'],"{'Pickup': {'SLT Pickup 4D 8 ft': {'Horsepower': '335 @ 5400 rpm HP', 'Engine': 'V8, HEMI, 5.7 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 6'}, 'ST Pickup 4D 6 1/4 ft': {'Horsepower': '335 @ 5400 rpm HP', 'Engine': 'V8, HEMI, 5.7 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 6'}, 'SLT Pickup 4D 6 1/4 ft': {'Horsepower': '335 @ 5400 rpm HP', 'Engine': 'V8, HEMI, 5.7 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 6'}, 'ST Pickup 4D 8 ft': {'Horsepower': '235 @ 4800 rpm HP', 'Engine': 'V8, 4.7 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 6'}, 'Laramie Pickup 4D 6 1/4 ft': {'Horsepower': '335 @ 5400 rpm HP', 'Engine': 'V8, HEMI, 5.7 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Dodge-Ram%201500%20Quad%20Cab-FrontSide_DT35C071_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Dodge,Ram 1500 Regular Cab,['Pickup'],"{'Pickup': {'ST Pickup 2D 6 1/4 ft': {'Horsepower': '215 @ 5200 rpm HP', 'Engine': 'V6, 3.7 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 3'}, 'SLT Pickup 2D 6 1/4 ft': {'Horsepower': '235 @ 4800 rpm HP', 'Engine': 'V8, 4.7 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 3'}, 'ST Pickup 2D 8 ft': {'Horsepower': '235 @ 4800 rpm HP', 'Engine': 'V8, 4.7 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 3'}, 'SLT Pickup 2D 8 ft': {'Horsepower': '345 @ 5400 rpm HP', 'Engine': 'V8, HEMI, 5.7 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Dodge-Ram%201500%20Regular%20Cab-FrontSide_DT15R071_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2007,Dodge,Ram 2500 Mega Cab,['Pickup'],"{'Pickup': {'Laramie Pickup 4D 6 1/4 ft': {'Horsepower': '325 @ 2900 rpm HP', 'Engine': '6-Cyl, HO Trb Dsl 5.9L'}, 'SLT Pickup 4D 6 1/4 ft': {'Horsepower': '350 @ 3013 rpm HP', 'Engine': '6-Cyl, Turbo Dsl 6.7L', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2007/2007-Dodge-Ram%202500%20Mega%20Cab-FrontSide_DTMEGA071_505x375.jpg?interpolation=high-quality&downsize=391:*'}
