year,make,model,body_styles,trims,image_sources
1993,BMW,3 Series,"['Sedan', 'Coupe', 'Convertible']","{'Sedan': {'318i Sedan 4D': {'Horsepower': '138 @ 6000 rpm HP', 'Engine': '4-Cyl, 1.8 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}, '325i Sedan 4D': {'Horsepower': '189 @ 5900 rpm HP', 'Engine': '6-Cyl, 2.5 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}}, 'Convertible': {'325iC Convertible 2D': {'Horsepower': '168 @ 5800 rpm HP', 'Engine': '6-Cyl, 2.5 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}}, 'Coupe': {'318is Coupe 2D': {'Horsepower': '138 @ 6000 rpm HP', 'Engine': '4-Cyl, 1.8 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}, '325is Coupe 2D': {'Horsepower': '189 @ 5900 rpm HP', 'Engine': '6-Cyl, 2.5 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-BMW-3%20Series-FrontSide_BM318I931_505x318.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-BMW-3%20Series-FrontSide_BM325CNV931_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-BMW-3%20Series-RearSide_BM318IS933_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
1993,BMW,5 Series,"['Wagon', 'Sedan']","{'Sedan': {'535i Sedan 4D': {'Horsepower': '208 @ 5700 rpm HP', 'Engine': '6-Cyl, 3.4 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 5'}, '525i Sedan 4D': {'Horsepower': '189 @ 5900 rpm HP', 'Engine': '6-Cyl, 2.5 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}}, 'Wagon': {'525i Touring Wagon 4D': {'Horsepower': '189 @ 5900 rpm HP', 'Engine': '6-Cyl, 2.5 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-BMW-5%20Series-FrontSide_BM525ISED931_505x363.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-BMW-5%20Series-FrontSide_BM525IWAG931_505x269.jpg?interpolation=high-quality&downsize=391:*'}"
1993,BMW,7 Series,['Sedan'],"{'Sedan': {'750iL Sedan 4D': {'Horsepower': '296 @ 5200 rpm HP', 'Engine': 'V12, 5.0 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 5'}, '740i Sedan 4D': {'Horsepower': '282 @ 5800 rpm HP', 'Engine': 'V8, 4.0 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 5'}, '740iL Sedan 4D': {'Horsepower': '282 @ 5800 rpm HP', 'Engine': 'V8, 4.0 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-BMW-7%20Series-FrontSide_BM7931_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1993,BMW,8 Series,['Coupe'],"{'Coupe': {'850Ci Coupe 2D': {'Horsepower': '296 @ 5200 rpm HP', 'Engine': 'V12, 5.0 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 4'}}}",{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-BMW-8%20Series-FrontSide_BM850931_505x374.jpg?interpolation=high-quality&downsize=391:*'}
1993,BMW,M5,['Sedan'],"{'Sedan': {'Sedan 4D': {'Horsepower': '310 @ 6900 rpm HP', 'Engine': '6-Cyl, 3.6 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-BMW-M5-FrontSide_BMM5921_505x275.jpg?interpolation=high-quality&downsize=391:*'}
1993,Buick,Century,"['Sedan', 'Wagon', 'Coupe']","{'Sedan': {'Limited Sedan 4D': {'Horsepower': '160 @ 5200 rpm HP', 'Engine': 'V6, 3.3 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 6'}, 'Custom Sedan 4D': {'Horsepower': '160 @ 5200 rpm HP', 'Engine': 'V6, 3.3 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 6'}, 'Special Sedan 4D': {'Horsepower': '160 @ 5200 rpm HP', 'Engine': 'V6, 3.3 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 6'}}, 'Wagon': {'Special Wagon 4D': {'Horsepower': '160 @ 5200 rpm HP', 'Engine': 'V6, 3.3 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 8'}, 'Custom Wagon 4D': {'Horsepower': '160 @ 5200 rpm HP', 'Engine': 'V6, 3.3 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 8'}}, 'Coupe': {'Custom Coupe 2D': {'Horsepower': '160 @ 5200 rpm HP', 'Engine': 'V6, 3.3 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 6'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Buick-Century-Front_BUCNT943_375x241.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Buick-Century-FrontSide_BUCNTSPWAG932_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Buick-Century-FrontSide_BUCNTCSTCPE933_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
1993,Buick,LeSabre,['Sedan'],"{'Sedan': {'90th Anniversary Sedan 4D': {'Horsepower': '170 @ 4800 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 6'}, 'Custom Sedan 4D': {'Horsepower': '170 @ 4800 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 6'}, 'Limited Sedan 4D': {'Horsepower': '170 @ 4800 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 6'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Buick-LeSabre-FrontSide_BULES932_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1993,Buick,Park Avenue,['Sedan'],"{'Sedan': {'Ultra Sedan 4D': {'Horsepower': '205 @ 4400 rpm HP', 'Engine': 'V6, Supercharged, 3.8L', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 6'}, 'Sedan 4D': {'Horsepower': '170 @ 4800 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 6'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Buick-Park%20Avenue-FrontSide_BUPRK931_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1993,Buick,Regal,"['Sedan', 'Coupe']","{'Sedan': {'Gran Sport Sedan 4D': {'Horsepower': '170 @ 4800 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 6'}, 'Limited Sedan 4D': {'Horsepower': '170 @ 4800 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 6'}, 'Custom Sedan 4D': {'Horsepower': '170 @ 4800 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 6'}}, 'Coupe': {'Custom Coupe 2D': {'Horsepower': '170 @ 4800 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 6'}, 'Limited Coupe 2D': {'Horsepower': '170 @ 4800 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 6'}, 'Gran Sport Coupe 2D': {'Horsepower': '170 @ 4800 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 6'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Buick-Regal-FrontSide_BUREGCSTSED921_505x355.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Buick-Regal-FrontSide_BURGLLTDCPE932_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
1993,Buick,Riviera,['Coupe'],"{'Coupe': {'Coupe 2D': {'Horsepower': '170 @ 4800 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}}}",{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Buick-Riviera-FrontSide_BURIV931_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1993,Buick,Roadmaster,"['Sedan', 'Wagon']","{'Sedan': {'Limited Sedan 4D': {'Horsepower': '180 @ 4000 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 6'}, 'Sedan 4D': {'Horsepower': '180 @ 4000 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 6'}}, 'Wagon': {'Estate Wagon 4D': {'Horsepower': '180 @ 4000 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 8'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Buick-Roadmaster-FrontSide_BURDM931_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Buick-Roadmaster-FrontSide_BURDMWAG933_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
1993,Buick,Skylark,"['Sedan', 'Coupe']","{'Sedan': {'Gran Sport Sedan 4D': {'Horsepower': '160 @ 5200 rpm HP', 'Engine': 'V6, 3.3 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}, 'Limited Sedan 4D': {'Horsepower': '160 @ 5200 rpm HP', 'Engine': 'V6, 3.3 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}, 'Custom Sedan 4D': {'Horsepower': '160 @ 5200 rpm HP', 'Engine': 'V6, 3.3 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}}, 'Coupe': {'Custom Coupe 2D': {'Horsepower': '160 @ 5200 rpm HP', 'Engine': 'V6, 3.3 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}, 'Limited Coupe 2D': {'Horsepower': '160 @ 5200 rpm HP', 'Engine': 'V6, 3.3 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}, 'Gran Sport Coupe 2D': {'Horsepower': '160 @ 5200 rpm HP', 'Engine': 'V6, 3.3 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Buick-Skylark-FrontSide_BUSKYCSTSED931_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Buick-Skylark-FrontSide_BUSKYCPE921_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
1993,Cadillac,Allante,['Convertible'],"{'Convertible': {'Convertible Coupe 2D': {'Horsepower': '295 @ 5600 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 2'}}}",{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Cadillac-Allante-FrontSide_CAALL932_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1993,Cadillac,DeVille,"['Coupe', 'Sedan']","{'Sedan': {'Touring Sedan 4D': {'Horsepower': '200 @ 4100 rpm HP', 'Engine': 'V8, 4.9 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 6'}, 'Sedan 4D': {'Horsepower': '200 @ 4100 rpm HP', 'Engine': 'V8, 4.9 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 6'}}, 'Coupe': {'Coupe 2D': {'Horsepower': '200 @ 4100 rpm HP', 'Engine': 'V8, 4.9 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 6'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Cadillac-DeVille-FrontSide_CADEV931_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Cadillac-DeVille-FrontSide_CADEVCPE921_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
1993,Cadillac,Eldorado,['Coupe'],"{'Coupe': {'Sport Coupe 2D': {'Horsepower': '295 @ 6000 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'Coupe 2D': {'Horsepower': '200 @ 4100 rpm HP', 'Engine': 'V8, 4.9 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'Touring Coupe 2D': {'Horsepower': '295 @ 6000 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}}}",{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Cadillac-Eldorado-FrontSide_CAELD931_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1993,Cadillac,Fleetwood,['Sedan'],"{'Sedan': {'Sedan 4D': {'Horsepower': '185 @ 3800 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 6'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Cadillac-Fleetwood-FrontSide_CAFLT931_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1993,Cadillac,Seville,['Sedan'],"{'Sedan': {'STS Touring Sedan 4D': {'Horsepower': '295 @ 6000 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'Sedan 4D': {'Horsepower': '200 @ 4100 rpm HP', 'Engine': 'V8, 4.9 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Cadillac-Seville-FrontSide_CASEV931_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1993,Cadillac,Sixty Special,['Sedan'],"{'Sedan': {'Sedan 4D': {'Horsepower': '200 @ 4100 rpm HP', 'Engine': 'V8, 4.9 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 6'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Cadillac-Sixty%20Special-RearSide_CA60S931_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1993,Chevrolet,1500 Extended Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '210 @ 4000 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 6'}, 'Short Bed': {'Horsepower': '210 @ 4000 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Chevrolet-1500%20Extended%20Cab-RearSide_CTPUE932_505x277.jpg?interpolation=high-quality&downsize=391:*'}
1993,Chevrolet,1500 Regular Cab,['Pickup'],"{'Pickup': {'454SS Short Bed': {'Horsepower': '230 @ 3600 rpm HP', 'Engine': 'V8, 454/7.4 Liter', 'Combined Fuel Economy': '10 MPG', 'Seating': 'Seats 2'}, 'Long Bed': {'Horsepower': '210 @ 4000 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 3'}, 'Short Bed': {'Horsepower': '210 @ 4000 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Chevrolet-1500%20Regular%20Cab-Side_CTPUR932_505x221.jpg?interpolation=high-quality&downsize=391:*'}
1993,Chevrolet,2500 Extended Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '230 @ 3600 rpm HP', 'Engine': 'V8, 454/7.4 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 6'}, 'Short Bed': {'Horsepower': '210 @ 4000 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Chevrolet-2500%20Extended%20Cab-RearSide_CTPUE932_505x277.jpg?interpolation=high-quality&downsize=391:*'}
1993,Chevrolet,2500 Regular Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '210 @ 4000 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Chevrolet-2500%20Regular%20Cab-Side_CTPUR932_505x221.jpg?interpolation=high-quality&downsize=391:*'}
1993,Chevrolet,3500 Crew Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '230 @ 3600 rpm HP', 'Engine': 'V8, 454/7.4 Liter', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Chevrolet-3500%20Crew%20Cab-FrontSide_CT35C931_505x315.jpg?interpolation=high-quality&downsize=391:*'}
1993,Chevrolet,3500 Extended Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '230 @ 3600 rpm HP', 'Engine': 'V8, 454/7.4 Liter', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Chevrolet-3500%20Extended%20Cab-RearSide_CTPUE932_505x277.jpg?interpolation=high-quality&downsize=391:*'}
1993,Chevrolet,3500 Regular Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '210 @ 4000 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Chevrolet-3500%20Regular%20Cab-Side_CTPUR932_505x221.jpg?interpolation=high-quality&downsize=391:*'}
