year,make,model,body_style(s),trim(s),image_source(s)
2006,Chevrolet,Silverado 2500 HD Crew Cab,['Pickup'],"{'Pickup': {'LS Pickup 4D 8 ft': {'Horsepower': '360 @ 3200 rpm HP', 'Engine': 'V8, 6.6L Turbo Dsl', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 6'}, 'LS Pickup 4D 6 1/2 ft': {'Horsepower': '360 @ 3200 rpm HP', 'Engine': 'V8, 6.6L Turbo Dsl', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 6'}, 'LT Pickup 4D 6 1/2 ft': {'Horsepower': '360 @ 3200 rpm HP', 'Engine': 'V8, 6.6L Turbo Dsl', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 6'}, 'Work Truck Pickup 4D 6 1/2 ft': {'Horsepower': '300 @ 4400 rpm HP', 'Engine': 'V8, 6.0 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 6'}, 'Work Truck Pickup 4D 8 ft': {'Horsepower': '300 @ 4400 rpm HP', 'Engine': 'V8, 6.0 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 6'}, 'LT Pickup 4D 8 ft': {'Horsepower': '360 @ 3200 rpm HP', 'Engine': 'V8, 6.6L Turbo Dsl', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Chevrolet-Silverado%202500%20HD%20Crew%20Cab-FrontSide_CTS2C064_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Chevrolet,Silverado 2500 HD Extended Cab,['Pickup'],"{'Pickup': {'LS Pickup 4D 8 ft': {'Horsepower': '300 @ 4400 rpm HP', 'Engine': 'V8, 6.0 Liter', 'Seating': 'Seats 6'}, 'LS Pickup 4D 6 1/2 ft': {'Horsepower': '360 @ 3200 rpm HP', 'Engine': 'V8, 6.6L Turbo Dsl'}, 'LT Pickup 4D 6 1/2 ft': {}, 'Work Truck Pickup 4D 6 1/2 ft': {'Horsepower': '300 @ 4400 rpm HP', 'Engine': 'V8, 6.0 Liter', 'Seating': 'Seats 6'}, 'Work Truck Pickup 4D 8 ft': {'Engine': 'V8, 6.0 Liter', 'Horsepower': '300 @ 4400 rpm HP', 'Seating': 'Seats 5'}, 'LT Pickup 4D 8 ft': {'Horsepower': '360 @ 3200 rpm HP', 'Engine': 'V8, 6.6L Turbo Dsl', 'Seating': 'Seats 5'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Chevrolet-Silverado%202500%20HD%20Extended%20Cab-FrontSide_CTS2E061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Chevrolet,Silverado 2500 HD Regular Cab,['Pickup'],"{'Pickup': {'LS Pickup 2D 8 ft': {'Horsepower': '300 @ 4400 rpm HP', 'Engine': 'V8, 6.0 Liter', 'Seating': 'Seats 3'}, 'LT Pickup 2D 8 ft': {'Engine': 'V8, 6.0 Liter'}, 'Work Truck Pickup 2D 8 ft': {'Horsepower': '300 @ 4400 rpm HP', 'Engine': 'V8, 6.0 Liter', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Chevrolet-Silverado%202500%20HD%20Regular%20Cab-Side_CTS2R063_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Chevrolet,Silverado 3500 Crew Cab,['Pickup'],"{'Pickup': {'Work Truck Pickup 4D 8 ft': {'Horsepower': '300 @ 4400 rpm HP', 'Engine': 'V8, 6.0 Liter', 'Seating': 'Seats 6'}, 'LT Pickup 4D 8 ft': {'Horsepower': '360 @ 3200 rpm HP', 'Engine': 'V8, 6.6L Turbo Dsl', 'Seating': 'Seats 6'}, 'LS Pickup 4D 8 ft': {'Engine': 'V8, 6.6L Turbo Dsl'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Chevrolet-Silverado%203500%20Crew%20Cab-FrontSide_CTS3C061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Chevrolet,Silverado 3500 Extended Cab,['Pickup'],"{'Pickup': {'Work Truck Pickup 4D 8 ft': {'Horsepower': '300 @ 4400 rpm HP', 'Engine': 'V8, 6.0 Liter', 'Seating': 'Seats 6'}, 'LT Pickup 4D 8 ft': {'Horsepower': '360 @ 3200 rpm HP', 'Engine': 'V8, 6.6L Turbo Dsl', 'Seating': 'Seats 6'}, 'LS Pickup 4D 8 ft': {'Engine': 'V8, 6.6L Turbo Dsl'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Chevrolet-Silverado%203500%20Extended%20Cab-FrontSide_CTS3E061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Chevrolet,Silverado 3500 Regular Cab,['Pickup'],"{'Pickup': {'LS Pickup 2D 8 ft': {'Engine': 'V8, 6.0 Liter'}, 'LT Pickup 2D 8 ft': {'Horsepower': '300 @ 4400 rpm HP', 'Engine': 'V8, 6.0 Liter', 'Seating': 'Seats 3'}, 'Work Truck Pickup 2D 8 ft': {'Horsepower': '300 @ 4400 rpm HP', 'Engine': 'V8, 6.0 Liter', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Chevrolet-Silverado%203500%20Regular%20Cab-RearSide_CTS3R062_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Chevrolet,SSR,['Pickup'],"{'Pickup': {'Convertible Pickup 2D': {'Horsepower': '400 @ 6000 rpm HP', 'Engine': 'V8, 6.0 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 2'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Chevrolet-SSR-FrontSide_CTSSR061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Chevrolet,Suburban 1500,['SUV'],"{'SUV': {'LTZ Sport Utility 4D': {'Horsepower': '335 @ 5200 rpm HP', 'Engine': 'V8, 6.0 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 9'}, 'LT Sport Utility 4D': {'Horsepower': '295 @ 5200 rpm HP', 'Engine': 'V8, FFV, 5.3 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 9'}, 'Sport Utility 4D': {'Horsepower': '295 @ 5200 rpm HP', 'Engine': 'V8, FFV, 5.3 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 9'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Chevrolet-Suburban%201500-FrontSide_CTSU1061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Chevrolet,Suburban 2500,['SUV'],"{'SUV': {'LT Sport Utility 4D': {'Horsepower': '335 @ 5200 rpm HP', 'Engine': 'V8, 6.0 Liter'}, 'LS Sport Utility 4D': {'Horsepower': '335 @ 5200 rpm HP', 'Engine': 'V8, 6.0 Liter', 'Seating': 'Seats 9'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Chevrolet-Suburban%202500-FrontSide_CTSU1061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Chevrolet,Tahoe,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Chevrolet-Tahoe-FrontSide_CTTAH061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Chevrolet,TrailBlazer,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Chevrolet-TrailBlazer-FrontSide_CTTBZ061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Chevrolet,Uplander Cargo,['Van/Minivan'],{'Van/Minivan': {}},{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Chevrolet-Uplander%20Cargo-FrontSide_CTUPLCAR061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Chevrolet,Uplander Passenger,['Van/Minivan'],{'Van/Minivan': {}},{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Chevrolet-Uplander%20Passenger-FrontSide_CTUPL061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Chrysler,300,['Sedan'],{'Sedan': {}},{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Chrysler-300-FrontSide_CR30006A_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Chrysler,Crossfire,"['Coupe', 'Convertible']","{'Convertible': {}, 'Coupe': {}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Chrysler-Crossfire-FrontSide_CRCRSR051_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Chrysler-Crossfire-FrontSide_CRCRS041_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Chrysler,Pacifica,['Wagon'],{'Wagon': {}},{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Chrysler-Pacifica-FrontSide_CVPAC061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Chrysler,PT Cruiser,"['Wagon', 'Convertible']","{'Wagon': {}, 'Convertible': {}}","{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Chrysler-PT%20Cruiser-FrontSide_CRPTWAG061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Chrysler-PT%20Cruiser-FrontSide_CRPTCNV061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Chrysler,Sebring,"['Sedan', 'Convertible']","{'Sedan': {}, 'Convertible': {}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Chrysler-Sebring-FrontSide_CRSEBSEDTSI061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Chrysler-Sebring-FrontSide_CRSEBCNV061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Chrysler,Town & Country,['Van/Minivan'],{'Van/Minivan': {}},{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Chrysler-Town%20&%20Country-FrontSide_CVTWN061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Dodge,Caravan Cargo,['Van/Minivan'],{'Van/Minivan': {}},{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Dodge-Caravan%20Cargo-FrontSide_DTCVNCARGO031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Dodge,Caravan Passenger,['Van/Minivan'],{'Van/Minivan': {}},{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Dodge-Caravan%20Passenger-FrontSide_DTCVN042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Dodge,Charger,['Sedan'],{'Sedan': {}},{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Dodge-Charger-FrontSide_DOCHRGRRT061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Dodge,Dakota Club Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Dodge-Dakota%20Club%20Cab-FrontSide_DTDKE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Dodge,Dakota Quad Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Dodge-Dakota%20Quad%20Cab-FrontSide_DTDKC061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Dodge,Durango,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Dodge-Durango-FrontSide_DTDUR061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Dodge,Grand Caravan Cargo,['Van/Minivan'],{'Van/Minivan': {}},{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Dodge-Grand%20Caravan%20Cargo-FrontSide_DTCVNCARGO031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Dodge,Grand Caravan Passenger,['Van/Minivan'],{'Van/Minivan': {}},{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Dodge-Grand%20Caravan%20Passenger-FrontSide_DTGCV061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Dodge,Magnum,['Wagon'],{'Wagon': {}},{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Dodge-Magnum-FrontSide_DOMAG061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Dodge,Ram 1500 Mega Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Dodge-Ram%201500%20Mega%20Cab-FrontSide_DTMEGA061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Dodge,Ram 1500 Quad Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Dodge-Ram%201500%20Quad%20Cab-FrontSide_DT15C046_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Dodge,Ram 1500 Regular Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Dodge-Ram%201500%20Regular%20Cab-FrontSide_DT15R041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Dodge,Ram 2500 Mega Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Dodge-Ram%202500%20Mega%20Cab-FrontSide_DTMEGA061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Dodge,Ram 2500 Quad Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Dodge-Ram%202500%20Quad%20Cab-FrontSide_DT25C041_505x363.jpg?interpolation=high-quality&downsize=391:*'}
2006,Dodge,Ram 2500 Regular Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Dodge-Ram%202500%20Regular%20Cab-FrontSide_DT25R042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Dodge,Ram 3500 Mega Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Dodge-Ram%203500%20Mega%20Cab-FrontSide_DT35C047_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Dodge,Ram 3500 Quad Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Dodge-Ram%203500%20Quad%20Cab-FrontSide_DT35C047_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Dodge,Ram 3500 Regular Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Dodge-Ram%203500%20Regular%20Cab-FrontSide_DT25R042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Dodge,Sprinter 2500 Cargo,['Van/Minivan'],{'Van/Minivan': {}},{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Dodge-Sprinter%202500%20Cargo-FrontSide_DTSPR041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Dodge,Sprinter 2500 Passenger,['Van/Minivan'],{'Van/Minivan': {}},{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Dodge-Sprinter%202500%20Passenger-FrontSide_DTSPRPAS061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Dodge,Sprinter 3500 Cargo,['Van/Minivan'],{'Van/Minivan': {}},{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Dodge-Sprinter%203500%20Cargo-FrontSide_DTSPRCAR061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Dodge,Stratus,['Sedan'],{'Sedan': {}},{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Dodge-Stratus-FrontSide_DOSTRSED061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Dodge,Viper,"['Coupe', 'Convertible']","{'Convertible': {}, 'Coupe': {}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Dodge-Viper-FrontSide_DOVIPSRCNV061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Dodge-Viper-FrontSide_DOVIPCPE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Ferrari,612 Scaglietti,['Coupe'],{'Coupe': {}},{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ferrari-612%20Scaglietti-FrontSide_FESCAG061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Ferrari,F430,"['Convertible', 'Coupe']","{'Convertible': {}, 'Coupe': {}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ferrari-F430-FrontSide_FEF43CNV061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ferrari-F430-FrontSide_FEF43CPE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Ford,Crown Victoria,['Sedan'],{'Sedan': {}},{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-Crown%20Victoria-FrontSide_FOVIC061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Ford,E150 Super Duty Cargo,['Van/Minivan'],{'Van/Minivan': {}},{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-E150%20Super%20Duty%20Cargo-FrontSide_FTECV041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Ford,E150 Super Duty Passenger,['Van/Minivan'],{'Van/Minivan': {}},{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-E150%20Super%20Duty%20Passenger-FrontSide_FTECW042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Ford,E250 Super Duty Cargo,['Van/Minivan'],{'Van/Minivan': {}},{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-E250%20Super%20Duty%20Cargo-FrontSide_FTECV041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Ford,E350 Super Duty Cargo,['Van/Minivan'],"{'Van/Minivan': {'Commercial Extended Van 3D': {'Horsepower': '255 @ 4500 rpm HP', 'Engine': 'V8, 5.4 Liter'}, 'Commercial Van 3D': {'Horsepower': '255 @ 4500 rpm HP', 'Engine': 'V8, 5.4 Liter', 'Seating': 'Seats 5'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-E350%20Super%20Duty%20Cargo-FrontSide_FTECV041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Ford,E350 Super Duty Passenger,['Van/Minivan'],"{'Van/Minivan': {'Chateau Van 3D': {}, 'XLT Van 3D': {'Horsepower': '255 @ 4500 rpm HP', 'Engine': 'V8, 5.4 Liter', 'Seating': 'Seats 15'}, 'XLT Extended Van 3D': {'Engine': 'V8, 5.4 Liter', 'Horsepower': '255 @ 4500 rpm HP', 'Seating': 'Seats 15'}, 'XL Van 3D': {'Horsepower': '255 @ 4500 rpm HP', 'Engine': 'V8, 5.4 Liter', 'Seating': 'Seats 12'}, 'XL Extended Van 3D': {'Horsepower': '255 @ 4500 rpm HP', 'Engine': 'V8, 5.4 Liter', 'Seating': 'Seats 7'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-E350%20Super%20Duty%20Passenger-FrontSide_FTECW042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Ford,Escape,['SUV'],"{'SUV': {'XLT Sport SUV 4D': {'Horsepower': '200 @ 6000 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}, 'Limited Sport Utility 4D': {'Horsepower': '200 @ 6000 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}, 'Hybrid Sport Utility 4D': {'Horsepower': '133 @ 6000 rpm HP', 'Engine': '4-Cyl, Hybrid, 2.3 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5'}, 'XLS Sport Utility 4D': {'Horsepower': '153 @ 5800 rpm HP', 'Engine': '4-Cyl, 2.3 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}, 'XLT Sport Utility 4D': {'Horsepower': '200 @ 6000 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-Escape-FrontSide_FTESC061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Ford,Expedition,['SUV'],"{'SUV': {'Eddie Bauer Sport Utility 4D': {'Horsepower': '300 @ 5000 rpm HP', 'Engine': 'V8, 5.4 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 9'}, 'Limited Sport Utility 4D': {'Horsepower': '300 @ 5000 rpm HP', 'Engine': 'V8, 5.4 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 9'}, 'King Ranch Sport Utility 4D': {'Horsepower': '300 @ 5000 rpm HP', 'Engine': 'V8, 5.4 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 9'}, 'XLT Sport SUV 4D': {'Horsepower': '300 @ 5000 rpm HP', 'Engine': 'V8, 5.4 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 9'}, 'XLT Sport Utility 4D': {'Horsepower': '300 @ 5000 rpm HP', 'Engine': 'V8, 5.4 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 9'}, 'XLS Sport Utility 4D': {'Horsepower': '300 @ 5000 rpm HP', 'Engine': 'V8, 5.4 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 9'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-Expedition-FrontSide_FTXPD061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Ford,Explorer,['SUV'],"{'SUV': {'Eddie Bauer Sport Utility 4D': {'Horsepower': '210 @ 5100 rpm HP', 'Engine': 'V6, 4.0 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 5'}, 'Limited Sport Utility 4D': {'Horsepower': '292 @ 5750 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 7'}, 'XLS Sport Utility 4D': {'Horsepower': '210 @ 5100 rpm HP', 'Engine': 'V6, 4.0 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 7'}, 'XLT Sport Utility 4D': {'Horsepower': '210 @ 5100 rpm HP', 'Engine': 'V6, 4.0 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 7'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-Explorer-FrontSide_FTEXP061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Ford,F150 Regular Cab,['Pickup'],"{'Pickup': {'XL Pickup 2D 6 1/2 ft': {'Horsepower': '231 @ 4750 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 3'}, 'STX Pickup 2D 6 1/2 ft': {'Horsepower': '231 @ 4750 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 3'}, 'XLT Pickup 2D 8 ft': {'Horsepower': '231 @ 4750 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 3'}, 'FX4 Pickup 2D 6 1/2 ft': {'Engine': 'V8, 5.4 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 3'}, 'XL Pickup 2D 8 ft': {'Horsepower': '231 @ 4750 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 3'}, 'XLT Pickup 2D 6 1/2 ft': {'Horsepower': '231 @ 4750 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-F150%20Regular%20Cab-FrontSide_FT15R061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Ford,F150 Super Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-F150%20Super%20Cab-FrontSide_FT15E061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Ford,F150 SuperCrew Cab,['Pickup'],"{'Pickup': {'King Ranch Pickup 4D 5 1/2 ft': {'Horsepower': '300 @ 5000 rpm HP', 'Engine': 'V8, 5.4 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 6'}, 'King Ranch Pickup 4D 6 1/2 ft': {'Horsepower': '300 @ 5000 rpm HP', 'Engine': 'V8, Flex Fuel, 5.4 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 6'}, 'Lariat Pickup 4D 5 1/2 ft': {'Horsepower': '300 @ 5000 rpm HP', 'Engine': 'V8, Flex Fuel, 5.4 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 6'}, 'Lariat Pickup 4D 6 1/2 ft': {'Horsepower': '300 @ 5000 rpm HP', 'Engine': 'V8, Flex Fuel, 5.4 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 6'}, 'XLT Pickup 4D 5 1/2 ft': {'Horsepower': '231 @ 4750 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 6'}, 'FX4 Pickup 4D 5 1/2 ft': {'Horsepower': '300 @ 5000 rpm HP', 'Engine': 'V8, 5.4 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 6'}, 'XLT Pickup 4D 6 1/2 ft': {'Horsepower': '300 @ 5000 rpm HP', 'Engine': 'V8, 5.4 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 6'}, 'FX4 Pickup 4D 6 1/2 ft': {'Horsepower': '300 @ 5000 rpm HP', 'Engine': 'V8, 5.4 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Ford-F150%20SuperCrew%20Cab-FrontSide_FT15C061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
