year,make,model,body_style(s),image_source(s)
2000,Chevrolet,Corvette,"['Coupe', 'Convertible']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Corvette-Side_CHCVTCONV005_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Corvette-FrontSide_CHCVT003_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2000,Chevrolet,Express 1500 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Express%201500%20Cargo-FrontSide_CTEXC991_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,Express 1500 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Express%201500%20Passenger-FrontSide_CTEXP004_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,Express 2500 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Express%202500%20Cargo-FrontSide_CTEXC991_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,Express 2500 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Express%202500%20Passenger-FrontSide_CTEXP004_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,Express 3500 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Express%203500%20Cargo-FrontSide_CTEXC991_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,Express 3500 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Express%203500%20Passenger-FrontSide_CTEXP004_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,Impala,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Impala-FrontSide_CHIMPLS001_505x356.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,Lumina,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Lumina-FrontSide_CHLUM001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,Malibu,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Malibu-FrontSide_CHMALLS001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,Metro,"['Hatchback', 'Sedan']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Metro-FrontSide_CHMETLSISED003_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Metro-FrontSide_CHMETCPE001_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2000,Chevrolet,Monte Carlo,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Monte%20Carlo-FrontSide_CHMONLS006_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,Prizm,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Prizm-FrontSide_CHPRZ001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,S10 Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-S10%20Extended%20Cab-FrontSide_CTS1E002_505x364.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,S10 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-S10%20Regular%20Cab-FrontSide_CTS1R001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,Silverado 1500 Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Silverado%201500%20Extended%20Cab-FrontSide_CTSVE001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,Silverado 1500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Silverado%201500%20Regular%20Cab-FrontSide_CTSVR001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,Silverado 2500 Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Silverado%202500%20Extended%20Cab-FrontSide_CTSVE001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,Silverado 2500 HD Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Silverado%202500%20HD%20Extended%20Cab-FrontSide_CTSVE001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,Silverado 2500 HD Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Silverado%202500%20HD%20Regular%20Cab-FrontSide_CTSVR001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,Silverado 2500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Silverado%202500%20Regular%20Cab-FrontSide_CTSVR001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,Suburban 1500,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Suburban%201500-FrontSide_CTSUB001_505x356.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,Suburban 2500,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Suburban%202500-FrontSide_CTSUB001_505x356.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,Tahoe,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Tahoe-FrontSide_CTTAH4D993_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,Tahoe (New),['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Tahoe%20(New)-FrontSide_CTTAH001_505x371.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,Tracker,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Tracker-Side_CTTRK2D001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,Venture Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Venture%20Cargo-FrontSide_CTVNC001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,Venture Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Venture%20Passenger-FrontSide_CTVNP001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chrysler,300M,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chrysler-300M-FrontSide_CR300001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chrysler,Cirrus,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chrysler-Cirrus-FrontSide_CRCIR001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chrysler,Concorde,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chrysler-Concorde-FrontSide_CRCONLXI004_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chrysler,Grand Voyager,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chrysler-Grand%20Voyager-FrontSide_CVGVG001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chrysler,LHS,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chrysler-LHS-FrontSide_CRLHS001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chrysler,Sebring,"['Coupe', 'Convertible']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chrysler-Sebring-FrontSide_CRSBC003_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chrysler-Sebring-FrontSide_CRSEBLXI003_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2000,Chrysler,Town & Country,['Van/Minivan'],{'Van/Minivan': 'https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png'}
2000,Chrysler,Voyager,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chrysler-Voyager-FrontSide_CVVYG001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Daewoo,Lanos,"['Sedan', 'Hatchback']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Daewoo-Lanos-FrontSide_DALANSED003_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Daewoo-Lanos-FrontSide_DALANCPE001_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2000,Daewoo,Leganza,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Daewoo-Leganza-FrontSide_DALEG001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Daewoo,Nubira,"['Sedan', 'Wagon']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Daewoo-Nubira-FrontSide_DANUBSED001_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Daewoo-Nubira-FrontSide_DANUBWAG005_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2000,Dodge,Avenger,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Dodge-Avenger-FrontSide_DOAVG001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Dodge,Caravan Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Dodge-Caravan%20Passenger-FrontSide_DTCVN001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Dodge,Dakota Club Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Dodge-Dakota%20Club%20Cab-FrontSide_DTDKERT001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Dodge,Dakota Quad Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Dodge-Dakota%20Quad%20Cab-FrontSide_DTDKC001_505x374.jpg?interpolation=high-quality&downsize=391:*'}
2000,Dodge,Dakota Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Dodge-Dakota%20Regular%20Cab-FrontSide_DTDKR001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Dodge,Durango,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Dodge-Durango-FrontSide_DTDUR001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Dodge,Grand Caravan Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Dodge-Grand%20Caravan%20Passenger-FrontSide_DTGCV001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Dodge,Intrepid,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Dodge-Intrepid-FrontSide_DOINT003_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Dodge,Neon,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Dodge-Neon-FrontSide_DONEO001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Dodge,Ram 1500 Club Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Dodge-Ram%201500%20Club%20Cab-FrontSide_DTPUE003_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Dodge,Ram 1500 Quad Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Dodge-Ram%201500%20Quad%20Cab-FrontSide_DTPUE005_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Dodge,Ram 1500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Dodge-Ram%201500%20Regular%20Cab-FrontSide_DTPUR0001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Dodge,Ram 2500 Quad Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Dodge-Ram%202500%20Quad%20Cab-FrontSide_DTPUE005_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Dodge,Ram 2500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Dodge-Ram%202500%20Regular%20Cab-FrontSide_DTPUR0001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Dodge,Ram 3500 Quad Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Dodge-Ram%203500%20Quad%20Cab-FrontSide_DTPUE005_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Dodge,Ram 3500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Dodge-Ram%203500%20Regular%20Cab-FrontSide_DTPUR0001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Dodge,Ram Van 1500,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Dodge-Ram%20Van%201500-FrontSide_DTRAV001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Dodge,Ram Van 2500,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Dodge-Ram%20Van%202500-FrontSide_DTRAV001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Dodge,Ram Van 3500,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Dodge-Ram%20Van%203500-FrontSide_DTRAV001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Dodge,Ram Wagon 1500,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Dodge-Ram%20Wagon%201500-FrontSide_DTRAW001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Dodge,Ram Wagon 2500,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Dodge-Ram%20Wagon%202500-FrontSide_DTRAW001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Dodge,Ram Wagon 3500,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Dodge-Ram%20Wagon%203500-FrontSide_DTRAW001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Dodge,Stratus,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Dodge-Stratus-FrontSide_DOSTR003_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Dodge,Viper,"['Convertible', 'Coupe']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Dodge-Viper-FrontSide_DOVIPRT10001_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Dodge-Viper-FrontSide_DOVIPGTS014_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2000,Ford,Contour,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Ford-Contour-FrontSide_FOCON001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
